days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
63,0.0,84691.0,960.2869999999998,80850.15699999995,0.0,2941.0,69.286,2663.8570000000004,-1.0,-1.0,-59.0,-1.0,-1.0,-59.0,-1.0,0.0,-3.0,0.0,1.275112348166949e-08,-5.957894860030459e-06,1066.0,12412.0,321.0,4611.0
64,0.0,84691.0,960.2869999999998,81810.44399999994,0.0,2941.0,69.286,2733.1430000000005,-1.0,-1.0,-60.0,-1.0,-1.0,-60.0,-1.0,0.0,-3.0,0.0,1.2443435601006033e-08,-5.957894860030459e-06,1066.0,12413.0,321.0,4611.0
65,0.0,84691.0,960.2869999999998,82770.73099999994,0.0,2941.0,69.286,2802.4290000000005,-1.0,-1.0,-61.0,-1.0,-1.0,-61.0,-1.0,0.0,-3.0,0.0,1.2234327332593979e-08,-5.957894860030459e-06,1066.0,12414.0,321.0,4611.0
66,0.0,84691.0,960.2869999999998,83731.01799999992,0.0,2941.0,69.286,2871.7150000000006,-1.0,-1.0,-62.0,-1.0,-1.0,-62.0,-1.0,0.0,-3.0,0.0,1.2207441983798146e-08,-5.957894860030459e-06,1066.0,12417.0,321.0,4611.0
67,0.0,84691.0,960.2869999999998,84691.30499999995,0.0,2941.0,69.286,2941.0010000000007,-1.0,-1.0,-63.0,-1.0,-1.0,-63.0,-1.0,0.0,-3.0,0.0,1.2013270020272663e-08,-5.957894860030459e-06,1066.0,12420.0,321.0,4611.0
68,10334.0,95025.0,1476.287,86167.59199999995,365.0,3306.0,52.141999999999996,2993.1430000000005,-1.0,-1.0,-64.0,-1.0,-1.0,-64.0,-1.0,0.0,-3.0,0.0,1.1863906971406907e-08,-5.95314212781555e-06,1066.0,12428.0,321.0,4211.5
69,0.0,95025.0,1476.287,87643.87899999993,0.0,3306.0,52.141999999999996,3045.2850000000003,-1.0,-1.0,-65.0,-1.0,-1.0,-65.0,-1.0,0.0,-3.0,0.0,1.1786238185996714e-08,-5.95314212781555e-06,1066.0,12444.0,301.0,4224.5
70,0.0,95025.0,1476.287,89120.16599999991,0.0,3306.0,52.141999999999996,3097.427,-1.0,-1.0,-66.0,-1.0,-1.0,-66.0,-1.0,0.0,-3.0,0.0,1.208795154470554e-08,-5.95314212781555e-06,1066.0,12464.0,302.0,4243.5
71,0.0,95025.0,1476.287,90596.45299999992,0.0,3306.0,52.141999999999996,3149.569,-1.0,-1.0,-67.0,-1.0,-1.0,-67.0,-1.0,0.0,-3.0,0.0,1.2225365549662034e-08,-5.95314212781555e-06,1066.0,12488.0,303.0,4265.5
72,0.0,95025.0,1476.287,92072.73999999992,0.0,3306.0,52.141999999999996,3201.7110000000002,-1.0,-1.0,-68.0,-1.0,-1.0,-68.0,-1.0,0.0,-3.0,0.0,1.2096913327637487e-08,-5.95314212781555e-06,1066.0,12511.0,303.0,4286.5
73,0.0,95025.0,1476.287,93549.0269999999,0.0,3306.0,52.141999999999996,3253.853,-1.0,-1.0,-69.0,-1.0,-1.0,-69.0,-1.0,0.0,-3.0,0.0,1.2078989761773595e-08,-5.95314212781555e-06,1066.0,12530.0,302.0,4306.5
