days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
77,0.0,314.0,33.43200000000001,314.027,0.0,9.0,0.572,9.001999999999999,-3.0,-3.0,-231.0,-3.0,-3.0,-231.0,-3.0,0.0,-13.0,0.0,0.000589094588624282,-0.6695514985677028,-35.0,4898.0,-57.0,2503.0
78,1023.0,1337.0,146.14600000000002,460.17299999999994,18.0,27.0,2.5719999999999996,11.573999999999998,-3.0,-3.0,-234.0,-3.0,-3.0,-234.0,-3.0,0.0,-13.0,0.0,0.000600210925363775,-0.6690626647854404,-35.0,4898.0,-57.0,2503.0
79,0.0,1337.0,146.14600000000002,606.3189999999998,0.0,27.0,2.5719999999999996,14.145999999999997,-3.0,-3.0,-237.0,-3.0,-3.0,-237.0,-3.0,0.0,-13.0,0.0,0.000613322502030869,-0.6690626647854404,-35.0,4898.0,-57.0,2503.0
80,0.0,1337.0,146.14600000000002,752.4649999999997,0.0,27.0,2.5719999999999996,16.717999999999996,-3.0,-3.0,-240.0,-3.0,-3.0,-240.0,-3.0,0.0,-13.0,0.0,0.0006124673992047542,-0.6690626647854404,-35.0,4898.0,-57.0,2503.0
81,0.0,1337.0,146.14600000000002,898.6109999999999,0.0,27.0,2.5719999999999996,19.289999999999996,-3.0,-3.0,-243.0,-3.0,-3.0,-243.0,-3.0,0.0,-13.0,0.0,0.0006213034617412744,-0.6690626647854404,-33.0,4898.0,-57.0,2503.0
82,0.0,1337.0,146.14600000000002,1044.757,0.0,27.0,2.5719999999999996,21.862000000000002,-3.0,-3.0,-246.0,-3.0,-3.0,-246.0,-3.0,0.0,-13.0,0.0,0.0006187381532629298,-0.6690626647854404,-33.0,4898.0,-57.0,2503.0
83,0.0,1337.0,146.14600000000002,1190.9029999999993,0.0,27.0,2.5719999999999996,24.433999999999997,-3.0,-3.0,-249.0,-3.0,-3.0,-249.0,-3.0,0.0,-13.0,0.0,0.0006234412188065614,-0.6690626647854404,-28.0,4898.0,-57.0,2503.0
84,0.0,1337.0,146.14600000000002,1337.0489999999998,0.0,27.0,2.5719999999999996,27.006000000000007,-3.0,-3.0,-252.0,-3.0,-3.0,-252.0,-3.0,0.0,-13.0,0.0,0.0006267191129733351,-0.6690626647854404,-28.0,4898.0,-57.0,2503.0
85,3229.0,4566.0,461.286,1798.3349999999994,113.0,140.0,16.144000000000005,43.14999999999999,-3.0,-3.0,-255.0,-3.0,-3.0,-255.0,-3.0,0.0,-13.0,0.0,0.0006242963216326763,-0.6699518292074622,-28.0,4898.0,-57.0,2503.0
86,0.0,4566.0,461.286,2259.620999999999,0.0,140.0,16.144000000000005,59.294,-3.0,-3.0,-258.0,-3.0,-3.0,-258.0,-3.0,0.0,-13.0,0.0,0.0006462439608362906,-0.6699518292074622,-28.0,4898.0,-57.0,2503.0
87,0.0,4566.0,461.286,2720.9069999999997,0.0,140.0,16.144000000000005,75.43800000000002,-3.0,-3.0,-261.0,-3.0,-3.0,-261.0,-3.0,0.0,-13.0,0.0,0.0006435361352202603,-0.6704325395128764,-28.0,4898.0,-57.0,2503.0
88,0.0,4566.0,461.286,3182.193,0.0,140.0,16.144000000000005,91.58200000000001,-3.0,-3.0,-264.0,-3.0,-3.0,-264.0,-3.0,0.0,-13.0,0.0,0.0006408283096042298,-0.6704325395128764,-28.0,4898.0,-57.0,2503.0
89,0.0,4566.0,461.286,3643.4790000000003,0.0,140.0,16.144000000000005,107.726,-3.0,-3.0,-267.0,-3.0,-3.0,-267.0,-3.0,0.0,-13.0,0.0,0.0006413983781549732,-0.6704325395128764,-28.0,4898.0,-57.0,2503.0
90,0.0,4566.0,461.286,4104.765,0.0,140.0,16.144000000000005,123.87000000000002,-3.0,-3.0,-270.0,-3.0,-3.0,-270.0,-3.0,0.0,-13.0,0.0,0.0006382630011258853,-0.6704325395128764,-28.0,4898.0,-57.0,2503.0
91,0.0,4566.0,461.286,4566.0509999999995,0.0,140.0,16.144000000000005,140.014,-3.0,-3.0,-273.0,-3.0,-3.0,-273.0,-3.0,0.0,-13.0,0.0,0.000642253480981088,-0.6704325395128764,-28.0,4898.0,-57.0,2503.0
