days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
50,99.0,204.0,14.143000000000002,118.44899999999998,3.0,15.0,0.42899999999999994,10.296,-1.0,-1.0,-50.0,-1.0,-1.0,-50.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08519679520874152,5633.5,55363.5,2460.0,30869.0
51,0.0,204.0,14.143000000000002,132.59199999999998,0.0,15.0,0.42899999999999994,10.725000000000001,-1.0,-1.0,-51.0,-1.0,-1.0,-51.0,-3.0,0.0,-3.0,0.0,0.0006715407527755213,-0.08519679520874152,5251.5,48451.5,2460.0,30869.0
52,0.0,204.0,14.143000000000002,146.73499999999999,0.0,15.0,0.42899999999999994,11.154,-1.0,-1.0,-52.0,-1.0,-1.0,-52.0,-3.0,0.0,-3.0,0.0,0.0006709036173364553,-0.08519679520874152,5260.5,48324.5,2460.0,30869.0
53,0.0,204.0,14.143000000000002,160.878,0.0,15.0,0.42899999999999994,11.582999999999998,-1.0,-1.0,-53.0,-1.0,-1.0,-53.0,-3.0,0.0,-3.0,0.0,0.0006699479141778565,-0.08519679520874152,5261.5,48338.5,2460.0,28701.0
54,0.0,204.0,14.143000000000002,175.02100000000002,0.0,15.0,0.42899999999999994,12.012,-1.0,-1.0,-54.0,-1.0,-1.0,-54.0,-3.0,0.0,-3.0,0.0,0.0006686736432997245,-0.08519679520874152,5281.5,48478.5,2460.0,28926.0
55,0.0,204.0,14.143000000000002,189.16400000000002,0.0,15.0,0.42899999999999994,12.440999999999999,-1.0,-1.0,-55.0,-1.0,-1.0,-55.0,-3.0,0.0,-3.0,0.0,0.0006669215208422931,-0.08519679520874152,5289.5,48583.5,2460.0,29178.0
56,0.0,204.0,14.143000000000002,203.30700000000004,0.0,15.0,0.42899999999999994,12.869999999999997,-1.0,-1.0,-56.0,-1.0,-1.0,-56.0,-3.0,0.0,-3.0,0.0,0.0006650101145250953,-0.08254886032398338,5330.5,48680.5,2460.0,29441.0
57,1493.0,1697.0,213.286,416.59299999999996,29.0,44.0,4.143,17.012999999999998,-1.0,-1.0,-57.0,-1.0,-1.0,-57.0,-3.0,0.0,-3.0,0.0,0.0006949554801611953,-0.08262420158965296,5304.5,48952.5,2375.0,23291.0
58,0.0,1697.0,213.286,629.8789999999999,0.0,44.0,4.143,21.156,-1.0,-1.0,-58.0,-1.0,-1.0,-58.0,-3.0,0.0,-3.0,0.0,0.0007218744524617321,-0.08262420158965296,5330.5,49081.5,2460.0,24494.0
59,0.0,1697.0,213.286,843.1649999999998,0.0,44.0,4.143,25.299,-1.0,-1.0,-59.0,-1.0,-1.0,-59.0,-3.0,0.0,-3.0,0.0,0.0007708542393399277,-0.08262420158965296,5393.5,49436.5,2460.0,25063.0
60,0.0,1697.0,213.286,1056.4509999999998,0.0,44.0,4.143,29.442,-1.0,-1.0,-60.0,-1.0,-1.0,-60.0,-3.0,0.0,-3.0,0.0,0.0007703763877606282,-0.08262420158965296,5459.5,49814.5,2460.0,25715.0
61,0.0,1697.0,213.286,1269.7369999999996,0.0,44.0,4.143,33.585,-1.0,-1.0,-61.0,-1.0,-1.0,-61.0,-3.0,0.0,-3.0,0.0,0.0007702171039008618,-0.08262420158965296,5515.5,49632.0,2460.0,26508.0
