days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
51,0.0,78246.0,1320.2880000000005,71644.17299999994,0.0,2471.0,98.572,1976.009,-19.0,-19.0,-969.0,-19.0,-19.0,-969.0,-21.0,0.0,-38.0,0.0,0.00046118088969429355,-0.3899802120435752,18903.5,105690.5,2868.5,73645.0
52,0.0,78246.0,1320.2880000000005,72964.46099999998,0.0,2471.0,98.572,2074.5810000000006,-19.0,-19.0,-988.0,-19.0,-19.0,-988.0,-21.0,0.0,-38.0,0.0,0.0004587507897824715,-0.3899802120435752,18912.5,105563.5,2868.5,73645.0
53,0.0,78246.0,1320.2880000000005,74284.74899999995,0.0,2471.0,98.572,2173.1530000000007,-19.0,-19.0,-1007.0,-19.0,-19.0,-1007.0,-21.0,0.0,-38.0,0.0,0.0004585424955043153,-0.3899802120435752,18913.5,105577.5,2868.5,71477.0
54,0.0,78246.0,1320.2880000000005,75605.03699999995,0.0,2471.0,98.572,2271.725000000001,-19.0,-19.0,-1026.0,-19.0,-19.0,-1026.0,-21.0,0.0,-38.0,0.0,0.0004718733293063109,-0.3899802120435752,18933.5,105717.5,2868.5,71702.0
55,0.0,78246.0,1320.2880000000005,76925.32499999991,0.0,2471.0,98.572,2370.297000000001,-19.0,-19.0,-1045.0,-19.0,-19.0,-1045.0,-21.0,0.0,-38.0,0.0,0.0004694085136814627,-0.3899802120435752,18941.5,105822.5,2868.5,71954.0
56,0.0,78246.0,1320.2880000000005,78245.61299999995,0.0,2471.0,98.572,2468.8690000000006,-19.0,-19.0,-1064.0,-19.0,-19.0,-1064.0,-21.0,0.0,-38.0,0.0,0.0004678115908822653,-0.38893721316142105,18982.5,105919.5,2868.5,72217.0
57,8267.0,86513.0,1181.002,79426.61499999992,515.0,2986.0,73.572,2542.4410000000007,-19.0,-19.0,-1083.0,-19.0,-19.0,-1083.0,-21.0,0.0,-38.0,0.0,0.00047364383067063833,-0.38932790379581605,18956.5,106191.5,2783.5,66067.0
58,0.0,86513.0,1181.002,80607.61699999987,0.0,2986.0,73.572,2616.013000000001,-19.0,-19.0,-1102.0,-19.0,-19.0,-1102.0,-21.0,0.0,-38.0,0.0,0.00047829573621612637,-0.38932790379581605,18982.5,105686.5,2868.5,67270.0
59,0.0,86513.0,1181.002,81788.61899999996,0.0,2986.0,73.572,2689.5850000000005,-19.0,-19.0,-1121.0,-19.0,-19.0,-1121.0,-21.0,0.0,-38.0,0.0,0.0004868184437640166,-0.38932790379581605,19045.5,106042.5,2868.5,67839.0
60,0.0,86513.0,1181.002,82969.62099999996,0.0,2986.0,73.572,2763.1570000000006,-19.0,-19.0,-1140.0,-19.0,-19.0,-1140.0,-21.0,0.0,-38.0,0.0,0.00048313857818325765,-0.38932790379581605,19111.5,106421.5,2868.5,68491.0
61,0.0,86513.0,1181.002,84150.62299999992,0.0,2986.0,73.572,2836.7290000000007,-19.0,-19.0,-1159.0,-19.0,-19.0,-1159.0,-21.0,0.0,-38.0,0.0,0.0004895957008060989,-0.38932790379581605,18567.5,106240.0,2868.5,69284.0
62,0.0,86513.0,1181.002,85331.62499999987,0.0,2986.0,73.572,2910.301000000001,-19.0,-19.0,-1178.0,-19.0,-19.0,-1178.0,-21.0,0.0,-38.0,0.0,0.0005006005818353504,-0.38932790379581605,19114.5,104951.0,2868.5,70134.0
63,0.0,86513.0,1181.002,86512.62699999995,0.0,2986.0,73.572,2983.8730000000014,-19.0,-19.0,-1197.0,-19.0,-19.0,-1197.0,-21.0,0.0,-38.0,0.0,0.0005129940913856432,-0.38932790379581605,18587.5,104641.5,2809.5,70094.0
64,20207.0,106720.0,2886.7190000000005,89399.34599999983,649.0,3635.0,92.713,3076.5860000000002,-19.0,-19.0,-1216.0,-19.0,-19.0,-1216.0,-21.0,0.0,-38.0,0.0,0.0005097308143611964,-0.38897238017871655,18631.5,105540.5,2721.5,69485.5
65,0.0,106720.0,2886.7190000000005,92286.06499999987,0.0,3635.0,92.713,3169.299,-19.0,-19.0,-1235.0,-19.0,-19.0,-1235.0,-21.0,0.0,-38.0,0.0,0.0005122997771251226,-0.38897238017871655,18703.5,106324.5,2789.5,71215.5
66,0.0,106720.0,2886.7190000000005,95172.7839999999,0.0,3635.0,92.713,3262.012,-19.0,-19.0,-1254.0,-19.0,-19.0,-1254.0,-21.0,0.0,-38.0,0.0,0.0005154936227235174,-0.38897238017871655,18825.5,107115.5,2790.5,71786.5
67,0.0,106720.0,2886.7190000000005,98059.50299999992,0.0,3635.0,92.713,3354.725000000001,-19.0,-19.0,-1273.0,-19.0,-19.0,-1273.0,-21.0,0.0,-38.0,0.0,0.0005288244565255126,-0.38897238017871655,18980.5,107387.5,2791.5,72697.5
68,0.0,106720.0,2886.7190000000005,100946.2219999998,0.0,3635.0,92.713,3447.4380000000015,-19.0,-19.0,-1292.0,-19.0,-19.0,-1292.0,-21.0,0.0,-38.0,0.0,0.0005285814465343305,-0.38897238017871655,19122.5,108428.5,2791.5,72845.5
69,0.0,106720.0,2886.7190000000005,103832.94099999985,0.0,3635.0,92.713,3540.1510000000007,-19.0,-19.0,-1311.0,-19.0,-19.0,-1311.0,-21.0,0.0,-38.0,0.0,0.000529310476507877,-0.38897238017871655,19310.5,108825.5,2790.5,74118.5
70,0.0,106720.0,2886.7190000000005,106719.65999999987,0.0,3635.0,92.713,3632.8640000000005,-19.0,-19.0,-1330.0,-19.0,-19.0,-1330.0,-21.0,0.0,-38.0,0.0,0.0005504523457407292,-0.38897238017871655,19402.5,110112.5,2789.5,75169.5
71,60434.0,167154.0,8633.432,115353.09199999977,2654.0,6289.0,379.1459999999998,4012.0099999999993,-19.0,-19.0,-1349.0,-19.0,-19.0,-1349.0,-21.0,0.0,-38.0,0.0,0.0005727571913599534,-0.388092892304915,19570.5,111438.0,2734.5,75383.5
72,0.0,167154.0,8633.432,123986.52399999976,0.0,6289.0,379.1459999999998,4391.156000000002,-19.0,-19.0,-1368.0,-19.0,-19.0,-1368.0,-21.0,0.0,-38.0,0.0,0.0005899761850208643,-0.388092892304915,19799.5,113401.5,2793.5,77529.5
73,0.0,167154.0,8633.432,132619.9559999998,0.0,6289.0,379.1459999999998,4770.302000000002,-19.0,-19.0,-1387.0,-19.0,-19.0,-1387.0,-21.0,0.0,-38.0,0.0,0.0005875460851090423,-0.388092892304915,20013.5,115854.5,2796.5,79077.5
74,0.0,167154.0,8633.432,141253.38799999986,0.0,6289.0,379.1459999999998,5149.448000000001,-19.0,-19.0,-1406.0,-19.0,-19.0,-1406.0,-21.0,0.0,-38.0,0.0,0.0005971276219042265,-0.388092892304915,19579.5,103305.5,2796.5,80546.5
75,0.0,167154.0,8633.432,149886.81999999975,0.0,6289.0,379.1459999999998,5528.594000000001,-19.0,-19.0,-1425.0,-19.0,-19.0,-1425.0,-21.0,0.0,-38.0,0.0,0.0006115346428100291,-0.388092892304915,20094.5,106271.5,2802.5,82038.5
76,0.0,167154.0,8633.432,158520.25199999977,0.0,6289.0,379.1459999999998,5907.739999999997,-19.0,-19.0,-1444.0,-19.0,-19.0,-1444.0,-21.0,0.0,-38.0,0.0,0.0006341345719899741,-0.388092892304915,19525.0,108253.5,2808.5,83271.5
77,0.0,167154.0,8633.432,167153.68399999983,0.0,6289.0,379.1459999999998,6286.885999999998,-19.0,-19.0,-1463.0,-19.0,-19.0,-1463.0,-21.0,0.0,-38.0,0.0,0.000638335173266124,-0.388092892304915,20053.0,110985.0,2813.5,84465.5
78,171320.0,338474.0,24474.29,191627.97399999973,9697.0,15986.0,1385.2910000000002,7672.176999999996,-19.0,-19.0,-1482.0,-19.0,-19.0,-1482.0,-21.0,0.0,-38.0,0.0,0.0006430565102376638,-0.38718649975351843,20559.0,114771.0,2858.0,85058.5
79,0.0,338474.0,24474.29,216102.26399999968,0.0,15986.0,1385.2910000000002,9057.467999999999,-19.0,-19.0,-1501.0,-19.0,-19.0,-1501.0,-21.0,0.0,-38.0,0.0,0.0006469099543835534,-0.38718649975351843,21326.0,118176.5,2834.5,86176.5
80,0.0,338474.0,24474.29,240576.55399999968,0.0,15986.0,1385.2910000000002,10442.759000000004,-19.0,-19.0,-1520.0,-19.0,-19.0,-1520.0,-21.0,0.0,-38.0,0.0,0.0006403139689086075,-0.38718649975351843,22219.0,121345.5,2839.5,86872.5
81,0.0,338474.0,24474.29,265050.84399999975,0.0,15986.0,1385.2910000000002,11828.050000000005,-19.0,-19.0,-1539.0,-19.0,-19.0,-1539.0,-21.0,0.0,-38.0,0.0,0.0006340651405639222,-0.38718649975351843,23128.0,125514.0,5064.0,96404.5
82,0.0,338474.0,24474.29,289525.1339999996,0.0,15986.0,1385.2910000000002,13213.341000000004,-19.0,-19.0,-1558.0,-19.0,-19.0,-1558.0,-21.0,0.0,-38.0,0.0,0.0006286147736188359,-0.38718649975351843,23816.0,129744.0,5244.0,97561.5
83,0.0,338474.0,24474.29,313999.42399999965,0.0,15986.0,1385.2910000000002,14598.632000000001,-19.0,-19.0,-1577.0,-19.0,-19.0,-1577.0,-21.0,0.0,-38.0,0.0,0.0006286147736188355,-0.38718649975351843,24593.0,134066.0,5615.0,99737.5
84,0.0,338474.0,24474.29,338473.71399999957,0.0,15986.0,1385.2910000000002,15983.923000000003,-19.0,-19.0,-1596.0,-19.0,-19.0,-1596.0,-21.0,0.0,-38.0,0.0,0.0006224700924132282,-0.38718649975351843,25234.0,137400.0,6021.0,101671.5
85,351479.0,689952.0,50211.28899999999,388685.00299999997,22283.0,38269.0,3183.290000000001,19167.213000000003,-19.0,-19.0,-1615.0,-19.0,-19.0,-1615.0,-21.0,0.0,-38.0,0.0,0.0006177487554416881,-0.38590649669853583,25932.0,140548.5,6460.5,103247.0
86,0.0,689952.0,50211.28899999999,438896.2919999996,0.0,38269.0,3183.290000000001,22350.503000000004,-19.0,-19.0,-1634.0,-19.0,-19.0,-1634.0,-21.0,0.0,-38.0,0.0,0.0006130968498962001,-0.38590649669853583,27244.0,144226.0,6508.0,101769.0
87,0.0,689952.0,50211.28899999999,489107.5809999996,0.0,38269.0,3183.290000000001,25533.79300000001,-19.0,-19.0,-1653.0,-19.0,-19.0,-1653.0,-21.0,0.0,-38.0,0.0,0.0006095211314545193,-0.3864821526519334,28271.0,146298.5,6713.0,102766.0
88,0.0,689952.0,50211.28899999999,539318.87,0.0,38269.0,3183.290000000001,28717.08300000001,-19.0,-19.0,-1672.0,-19.0,-19.0,-1672.0,-21.0,0.0,-38.0,0.0,0.0006023696945711568,-0.3864821526519334,28669.0,152136.5,6885.0,103524.0
89,0.0,689952.0,50211.28899999999,589530.1589999999,0.0,38269.0,3183.290000000001,31900.37300000001,-19.0,-19.0,-1691.0,-19.0,-19.0,-1691.0,-21.0,0.0,-38.0,0.0,0.0005923715692196603,-0.3864821526519334,30733.0,154910.5,7005.0,103904.0
90,0.0,689952.0,50211.28899999999,639741.4479999997,0.0,38269.0,3183.290000000001,35083.663,-19.0,-19.0,-1710.0,-19.0,-19.0,-1710.0,-21.0,0.0,-38.0,0.0,0.0005805335110777844,-0.3864821526519334,31723.0,158608.5,7055.0,103465.0
91,0.0,689952.0,50211.28899999999,689952.737,0.0,38269.0,3183.290000000001,38266.953,-19.0,-19.0,-1729.0,-19.0,-19.0,-1729.0,-21.0,0.0,-38.0,0.0,0.0005710561214216781,-0.3864821526519334,32165.0,161669.5,6866.0,102084.0
92,466289.0,1156214.0,66612.721,756565.4579999998,36846.0,75115.0,5263.718000000001,43530.67099999999,-19.0,-19.0,-1748.0,-19.0,-19.0,-1748.0,-21.0,0.0,-38.0,0.0,0.0005594610732709839,-0.3847271692113285,32605.0,164033.0,6793.5,100335.0
93,0.0,1156214.0,66612.721,823178.1790000001,0.0,75115.0,5263.718000000001,48794.389,-19.0,-19.0,-1767.0,-19.0,-19.0,-1767.0,-21.0,0.0,-38.0,0.0,0.0005504002721711901,-0.3847271692113285,32867.0,166330.5,6499.0,98943.0
94,0.0,1156214.0,66612.721,889790.8999999999,0.0,75115.0,5263.718000000001,54058.10699999999,-19.0,-19.0,-1786.0,-19.0,-19.0,-1786.0,-21.0,0.0,-38.0,0.0,0.000546616259451353,-0.3847271692113285,33151.0,167116.5,6249.0,112543.0
95,0.0,1156214.0,66612.721,956403.6209999998,0.0,75115.0,5263.718000000001,59321.82499999998,-19.0,-19.0,-1805.0,-19.0,-19.0,-1805.0,-21.0,0.0,-38.0,0.0,0.0005374513112124811,-0.3847271692113285,33122.0,164353.5,5948.0,109801.0
96,0.0,1156214.0,66612.721,1023016.3419999996,0.0,75115.0,5263.718000000001,64585.54299999995,-19.0,-19.0,-1824.0,-19.0,-19.0,-1824.0,-21.0,0.0,-38.0,0.0,0.0005320703756934463,-0.3847271692113285,33060.0,168659.5,5584.0,107485.0
97,0.0,1156214.0,66612.721,1089629.0629999998,0.0,75115.0,5263.718000000001,69849.26099999997,-19.0,-19.0,-1843.0,-19.0,-19.0,-1843.0,-21.0,0.0,-38.0,0.0,0.0005249189388100841,-0.3847271692113285,33116.0,169135.5,5360.0,105761.0
98,0.0,1156214.0,66612.721,1156241.784,0.0,75115.0,5263.718000000001,75112.97899999995,-19.0,-19.0,-1862.0,-19.0,-19.0,-1862.0,-21.0,0.0,-38.0,0.0,0.0005183923847611907,-0.3847271692113285,32845.0,169248.5,5109.0,103387.0
